Sexo;Edad;año;Total
Mujeres;63 años;2019;25,111
Mujeres;63 años;2018;24,993
Mujeres;63 años;2017;24,875
Mujeres;63 años;2016;24,757
Mujeres;64 años;2065;29,158
Mujeres;64 años;2064;29,062
Mujeres;64 años;2063;28,966
Mujeres;64 años;2062;28,869
Mujeres;64 años;2061;28,772
Mujeres;64 años;2060;28,674
Mujeres;64 años;2059;28,575
Mujeres;64 años;2058;28,476
Mujeres;64 años;2057;28,376
Mujeres;64 años;2056;28,276
Mujeres;64 años;2055;28,175
Mujeres;64 años;2054;28,074
Mujeres;64 años;2053;27,972
Mujeres;64 años;2052;27,869
Mujeres;64 años;2051;27,766
Mujeres;64 años;2050;27,662
Mujeres;64 años;2049;27,558
Mujeres;64 años;2048;27,453
Mujeres;64 años;2047;27,348
Mujeres;64 años;2046;27,242
Mujeres;64 años;2045;27,135
Mujeres;64 años;2044;27,029
Mujeres;64 años;2043;26,921
Mujeres;64 años;2042;26,813
Mujeres;64 años;2041;26,705
Mujeres;64 años;2040;26,596
Mujeres;64 años;2039;26,487
Mujeres;64 años;2038;26,377
Mujeres;64 años;2037;26,267
Mujeres;64 años;2036;26,156
Mujeres;64 años;2035;26,045
Mujeres;64 años;2034;25,933
Mujeres;64 años;2033;25,821
Mujeres;64 años;2032;25,709
Mujeres;64 años;2031;25,596
Mujeres;64 años;2030;25,483
Mujeres;64 años;2029;25,369
Mujeres;64 años;2028;25,255
Mujeres;64 años;2027;25,141
Mujeres;64 años;2026;25,026
Mujeres;64 años;2025;24,911
Mujeres;64 años;2024;24,795
Mujeres;64 años;2023;24,679
Mujeres;64 años;2022;24,563
Mujeres;64 años;2021;24,447
Mujeres;64 años;2020;24,330
Mujeres;64 años;2019;24,213
Mujeres;64 años;2018;24,095
Mujeres;64 años;2017;23,977
Mujeres;64 años;2016;23,859
Mujeres;65 años;2065;28,247
Mujeres;65 años;2064;28,151
Mujeres;65 años;2063;28,056
Mujeres;65 años;2062;27,959
Mujeres;65 años;2061;27,862
Mujeres;65 años;2060;27,765
Mujeres;65 años;2059;27,667
Mujeres;65 años;2058;27,568
Mujeres;65 años;2057;27,468
Mujeres;65 años;2056;27,368
Mujeres;65 años;2055;27,268
Mujeres;65 años;2054;27,167
Mujeres;65 años;2053;27,065
Mujeres;65 años;2052;26,963
Mujeres;65 años;2051;26,860
Mujeres;65 años;2050;26,757
Mujeres;65 años;2049;26,653
Mujeres;65 años;2048;26,548
Mujeres;65 años;2047;26,443
Mujeres;65 años;2046;26,338
Mujeres;65 años;2045;26,232
Mujeres;65 años;2044;26,125
Mujeres;65 años;2043;26,018
Mujeres;65 años;2042;25,911
Mujeres;65 años;2041;25,803
Mujeres;65 años;2040;25,694
Mujeres;65 años;2039;25,586
Mujeres;65 años;2038;25,476
Mujeres;65 años;2037;25,366
Mujeres;65 años;2036;25,256
Mujeres;65 años;2035;25,145
Mujeres;65 años;2034;25,034
Mujeres;65 años;2033;24,922
Mujeres;65 años;2032;24,810
Mujeres;65 años;2031;24,698
Mujeres;65 años;2030;24,585
Mujeres;65 años;2029;24,471
Mujeres;65 años;2028;24,358
Mujeres;65 años;2027;24,244
Mujeres;65 años;2026;24,129
Mujeres;65 años;2025;24,014
Mujeres;65 años;2024;23,899
Mujeres;65 años;2023;23,784
Mujeres;65 años;2022;23,668
Mujeres;65 años;2021;23,551
Mujeres;65 años;2020;23,435
Mujeres;65 años;2019;23,318
Mujeres;65 años;2018;23,201
Mujeres;65 años;2017;23,083
Mujeres;65 años;2016;22,965
Mujeres;66 años;2065;27,330
Mujeres;66 años;2064;27,236
Mujeres;66 años;2063;27,141
Mujeres;66 años;2062;27,045
Mujeres;66 años;2061;26,948
Mujeres;66 años;2060;26,851
Mujeres;66 años;2059;26,754
Mujeres;66 años;2058;26,655
Mujeres;66 años;2057;26,556
Mujeres;66 años;2056;26,457
Mujeres;66 años;2055;26,357
Mujeres;66 años;2054;26,256
Mujeres;66 años;2053;26,155
Mujeres;66 años;2052;26,054
Mujeres;66 años;2051;25,951
Mujeres;66 años;2050;25,849
Mujeres;66 años;2049;25,745
Mujeres;66 años;2048;25,641
Mujeres;66 años;2047;25,537
Mujeres;66 años;2046;25,432
Mujeres;66 años;2045;25,327
Mujeres;66 años;2044;25,221
Mujeres;66 años;2043;25,114
Mujeres;66 años;2042;25,007
Mujeres;66 años;2041;24,900
Mujeres;66 años;2040;24,792
Mujeres;66 años;2039;24,683
Mujeres;66 años;2038;24,574
Mujeres;66 años;2037;24,465
Mujeres;66 años;2036;24,355
Mujeres;66 años;2035;24,245
Mujeres;66 años;2034;24,134
Mujeres;66 años;2033;24,023
Mujeres;66 años;2032;23,912
Mujeres;66 años;2031;23,800
Mujeres;66 años;2030;23,687
Mujeres;66 años;2029;23,575
Mujeres;66 años;2028;23,461
Mujeres;66 años;2027;23,348
Mujeres;66 años;2026;23,234
Mujeres;66 años;2025;23,120
Mujeres;66 años;2024;23,005
Mujeres;66 años;2023;22,890
Mujeres;66 años;2022;22,774
Mujeres;66 años;2021;22,659
Mujeres;66 años;2020;22,543
Mujeres;66 años;2019;22,426
Mujeres;66 años;2018;22,310
Mujeres;66 años;2017;22,193
Mujeres;66 años;2016;22,075
Mujeres;67 años;2065;26,410
Mujeres;67 años;2064;26,316
Mujeres;67 años;2063;26,222
Mujeres;67 años;2062;26,126
Mujeres;67 años;2061;26,030
Mujeres;67 años;2060;25,934
Mujeres;67 años;2059;25,837
Mujeres;67 años;2058;25,739
Mujeres;67 años;2057;25,641
Mujeres;67 años;2056;25,542
Mujeres;67 años;2055;25,443
Mujeres;67 años;2054;25,343
Mujeres;67 años;2053;25,243
Mujeres;67 años;2052;25,142
Mujeres;67 años;2051;25,040
Mujeres;67 años;2050;24,938
Mujeres;67 años;2049;24,835
Mujeres;67 años;2048;24,732
Mujeres;67 años;2047;24,628
Mujeres;67 años;2046;24,524
Mujeres;67 años;2045;24,419
Mujeres;67 años;2044;24,314
Mujeres;67 años;2043;24,208
Mujeres;67 años;2042;24,102
Mujeres;67 años;2041;23,995
Mujeres;67 años;2040;23,888
Mujeres;67 años;2039;23,780
Mujeres;67 años;2038;23,672
Mujeres;67 años;2037;23,563
Mujeres;67 años;2036;23,454
Mujeres;67 años;2035;23,344
Mujeres;67 años;2034;23,234
Mujeres;67 años;2033;23,124
Mujeres;67 años;2032;23,013
Mujeres;67 años;2031;22,902
Mujeres;67 años;2030;22,790
Mujeres;67 años;2029;22,678
Mujeres;67 años;2028;22,566
Mujeres;67 años;2027;22,453
Mujeres;67 años;2026;22,339
Mujeres;67 años;2025;22,226
Mujeres;67 años;2024;22,112
Mujeres;67 años;2023;21,997
Mujeres;67 años;2022;21,883
Mujeres;67 años;2021;21,768
Mujeres;67 años;2020;21,652
Mujeres;67 años;2019;21,537
Mujeres;67 años;2018;21,421
Mujeres;67 años;2017;21,304
Mujeres;67 años;2016;21,188
Mujeres;68 años;2065;25,489
Mujeres;68 años;2064;25,396
Mujeres;68 años;2063;25,302
Mujeres;68 años;2062;25,208
Mujeres;68 años;2061;25,113
Mujeres;68 años;2060;25,017
Mujeres;68 años;2059;24,921
Mujeres;68 años;2058;24,824
Mujeres;68 años;2057;24,727
Mujeres;68 años;2056;24,629
Mujeres;68 años;2055;24,530
Mujeres;68 años;2054;24,431
Mujeres;68 años;2053;24,331
Mujeres;68 años;2052;24,231
Mujeres;68 años;2051;24,130
Mujeres;68 años;2050;24,029
Mujeres;68 años;2049;23,927
Mujeres;68 años;2048;23,825
Mujeres;68 años;2047;23,722
Mujeres;68 años;2046;23,618
Mujeres;68 años;2045;23,514
Mujeres;68 años;2044;23,410
Mujeres;68 años;2043;23,305
Mujeres;68 años;2042;23,199
Mujeres;68 años;2041;23,093
Mujeres;68 años;2040;22,987
Mujeres;68 años;2039;22,880
Mujeres;68 años;2038;22,773
Mujeres;68 años;2037;22,665
Mujeres;68 años;2036;22,556
Mujeres;68 años;2035;22,448
Mujeres;68 años;2034;22,339
Mujeres;68 años;2033;22,229
Mujeres;68 años;2032;22,119
Mujeres;68 años;2031;22,008
Mujeres;68 años;2030;21,898
Mujeres;68 años;2029;21,786
Mujeres;68 años;2028;21,675
Mujeres;68 años;2027;21,563
Mujeres;68 años;2026;21,450
Mujeres;68 años;2025;21,338
Mujeres;68 años;2024;21,224
Mujeres;68 años;2023;21,111
Mujeres;68 años;2022;20,997
Mujeres;68 años;2021;20,883
Mujeres;68 años;2020;20,768
Mujeres;68 años;2019;20,654
Mujeres;68 años;2018;20,538
Mujeres;68 años;2017;20,423
Mujeres;68 años;2016;20,307
Mujeres;69 años;2065;24,567
Mujeres;69 años;2064;24,475
Mujeres;69 años;2063;24,382
Mujeres;69 años;2062;24,288
Mujeres;69 años;2061;24,194
Mujeres;69 años;2060;24,099
Mujeres;69 años;2059;24,004
Mujeres;69 años;2058;23,908
Mujeres;69 años;2057;23,811
Mujeres;69 años;2056;23,714
Mujeres;69 años;2055;23,617
Mujeres;69 años;2054;23,518
Mujeres;69 años;2053;23,420
Mujeres;69 años;2052;23,320
Mujeres;69 años;2051;23,220
Mujeres;69 años;2050;23,120
Mujeres;69 años;2049;23,019
Mujeres;69 años;2048;22,918
Mujeres;69 años;2047;22,816
Mujeres;69 años;2046;22,713
Mujeres;69 años;2045;22,610
Mujeres;69 años;2044;22,507
Mujeres;69 años;2043;22,403
Mujeres;69 años;2042;22,298
Mujeres;69 años;2041;22,193
Mujeres;69 años;2040;22,088
Mujeres;69 años;2039;21,982
Mujeres;69 años;2038;21,876
Mujeres;69 años;2037;21,769
Mujeres;69 años;2036;21,662
Mujeres;69 años;2035;21,554
Mujeres;69 años;2034;21,446
Mujeres;69 años;2033;21,337
Mujeres;69 años;2032;21,228
Mujeres;69 años;2031;21,119
Mujeres;69 años;2030;21,009
Mujeres;69 años;2029;20,899
Mujeres;69 años;2028;20,788
Mujeres;69 años;2027;20,677
Mujeres;69 años;2026;20,566
Mujeres;69 años;2025;20,454
Mujeres;69 años;2024;20,342
Mujeres;69 años;2023;20,230
Mujeres;69 años;2022;20,117
Mujeres;69 años;2021;20,004
Mujeres;69 años;2020;19,891
Mujeres;69 años;2019;19,777
Mujeres;69 años;2018;19,663
Mujeres;69 años;2017;19,549
Mujeres;69 años;2016;19,434
Mujeres;70 años;2065;23,644
Mujeres;70 años;2064;23,553
Mujeres;70 años;2063;23,461
Mujeres;70 años;2062;23,368
Mujeres;70 años;2061;23,275
Mujeres;70 años;2060;23,181
Mujeres;70 años;2059;23,087
Mujeres;70 años;2058;22,992
Mujeres;70 años;2057;22,896
Mujeres;70 años;2056;22,800
Mujeres;70 años;2055;22,704
Mujeres;70 años;2054;22,606
Mujeres;70 años;2053;22,509
Mujeres;70 años;2052;22,411
Mujeres;70 años;2051;22,312
Mujeres;70 años;2050;22,213
Mujeres;70 años;2049;22,113
Mujeres;70 años;2048;22,012
Mujeres;70 años;2047;21,912
Mujeres;70 años;2046;21,810
Mujeres;70 años;2045;21,708
Mujeres;70 años;2044;21,606
Mujeres;70 años;2043;21,503
Mujeres;70 años;2042;21,400
Mujeres;70 años;2041;21,296
Mujeres;70 años;2040;21,192
Mujeres;70 años;2039;21,087
Mujeres;70 años;2038;20,982
Mujeres;70 años;2037;20,877
Mujeres;70 años;2036;20,771
Mujeres;70 años;2035;20,664
Mujeres;70 años;2034;20,557
Mujeres;70 años;2033;20,450
Mujeres;70 años;2032;20,342
Mujeres;70 años;2031;20,234
Mujeres;70 años;2030;20,126
Mujeres;70 años;2029;20,017
Mujeres;70 años;2028;19,908
Mujeres;70 años;2027;19,798
Mujeres;70 años;2026;19,688
Mujeres;70 años;2025;19,578
Mujeres;70 años;2024;19,467
Mujeres;70 años;2023;19,356
Mujeres;70 años;2022;19,244
Mujeres;70 años;2021;19,133
Mujeres;70 años;2020;19,021
Mujeres;70 años;2019;18,908
Mujeres;70 años;2018;18,796
Mujeres;70 años;2017;18,683
Mujeres;70 años;2016;18,570
Mujeres;71 años;2065;22,718
Mujeres;71 años;2064;22,628
Mujeres;71 años;2063;22,537
Mujeres;71 años;2062;22,445
Mujeres;71 años;2061;22,353
Mujeres;71 años;2060;22,261
Mujeres;71 años;2059;22,167
Mujeres;71 años;2058;22,074
Mujeres;71 años;2057;21,979
Mujeres;71 años;2056;21,884
Mujeres;71 años;2055;21,789
Mujeres;71 años;2054;21,693
Mujeres;71 años;2053;21,597
Mujeres;71 años;2052;21,500
Mujeres;71 años;2051;21,402
Mujeres;71 años;2050;21,304
Mujeres;71 años;2049;21,205
Mujeres;71 años;2048;21,106
Mujeres;71 años;2047;21,007
Mujeres;71 años;2046;20,907
Mujeres;71 años;2045;20,806
Mujeres;71 años;2044;20,705
Mujeres;71 años;2043;20,604
Mujeres;71 años;2042;20,502
Mujeres;71 años;2041;20,399
Mujeres;71 años;2040;20,296
Mujeres;71 años;2039;20,193
Mujeres;71 años;2038;20,089
Mujeres;71 años;2037;19,985
Mujeres;71 años;2036;19,880
Mujeres;71 años;2035;19,775
Mujeres;71 años;2034;19,670
Mujeres;71 años;2033;19,564
Mujeres;71 años;2032;19,458
Mujeres;71 años;2031;19,351
Mujeres;71 años;2030;19,244
Mujeres;71 años;2029;19,137
Mujeres;71 años;2028;19,029
Mujeres;71 años;2027;18,921
Mujeres;71 años;2026;18,812
Mujeres;71 años;2025;18,704
Mujeres;71 años;2024;18,595
Mujeres;71 años;2023;18,485
Mujeres;71 años;2022;18,375
Mujeres;71 años;2021;18,265
Mujeres;71 años;2020;18,155
Mujeres;71 años;2019;18,044
Mujeres;71 años;2018;17,933
Mujeres;71 años;2017;17,822
Mujeres;71 años;2016;17,710
Mujeres;72 años;2065;21,792
Mujeres;72 años;2064;21,702
Mujeres;72 años;2063;21,613
Mujeres;72 años;2062;21,522
Mujeres;72 años;2061;21,431
Mujeres;72 años;2060;21,340
Mujeres;72 años;2059;21,248
Mujeres;72 años;2058;21,155
Mujeres;72 años;2057;21,062
Mujeres;72 años;2056;20,969
Mujeres;72 años;2055;20,875
Mujeres;72 años;2054;20,780
Mujeres;72 años;2053;20,685
Mujeres;72 años;2052;20,589
Mujeres;72 años;2051;20,493
Mujeres;72 años;2050;20,396
Mujeres;72 años;2049;20,299
Mujeres;72 años;2048;20,201
Mujeres;72 años;2047;20,103
Mujeres;72 años;2046;20,004
Mujeres;72 años;2045;19,905
Mujeres;72 años;2044;19,806
Mujeres;72 años;2043;19,706
Mujeres;72 años;2042;19,605
Mujeres;72 años;2041;19,504
Mujeres;72 años;2040;19,403
Mujeres;72 años;2039;19,301
Mujeres;72 años;2038;19,199
Mujeres;72 años;2037;19,096
Mujeres;72 años;2036;18,993
Mujeres;72 años;2035;18,890
Mujeres;72 años;2034;18,786
Mujeres;72 años;2033;18,682
Mujeres;72 años;2032;18,577
Mujeres;72 años;2031;18,472
Mujeres;72 años;2030;18,367
Mujeres;72 años;2029;18,261
Mujeres;72 años;2028;18,155
Mujeres;72 años;2027;18,049
Mujeres;72 años;2026;17,942
Mujeres;72 años;2025;17,835
Mujeres;72 años;2024;17,728
Mujeres;72 años;2023;17,620
Mujeres;72 años;2022;17,512
Mujeres;72 años;2021;17,404
Mujeres;72 años;2020;17,296
Mujeres;72 años;2019;17,187
Mujeres;72 años;2018;17,078
Mujeres;72 años;2017;16,968
Mujeres;72 años;2016;16,859
Mujeres;73 años;2065;20,867
Mujeres;73 años;2064;20,779
Mujeres;73 años;2063;20,691
Mujeres;73 años;2062;20,602
Mujeres;73 años;2061;20,512
Mujeres;73 años;2060;20,422
Mujeres;73 años;2059;20,331
Mujeres;73 años;2058;20,240
Mujeres;73 años;2057;20,149
Mujeres;73 años;2056;20,056
Mujeres;73 años;2055;19,964
Mujeres;73 años;2054;19,871
Mujeres;73 años;2053;19,777
Mujeres;73 años;2052;19,683
Mujeres;73 años;2051;19,588
Mujeres;73 años;2050;19,493
Mujeres;73 años;2049;19,397
Mujeres;73 años;2048;19,301
Mujeres;73 años;2047;19,205
Mujeres;73 años;2046;19,108
Mujeres;73 años;2045;19,010
Mujeres;73 años;2044;18,912
Mujeres;73 años;2043;18,814
Mujeres;73 años;2042;18,715
Mujeres;73 años;2041;18,616
Mujeres;73 años;2040;18,516
Mujeres;73 años;2039;18,416
Mujeres;73 años;2038;18,316
Mujeres;73 años;2037;18,215
Mujeres;73 años;2036;18,114
Mujeres;73 años;2035;18,012
Mujeres;73 años;2034;17,911
Mujeres;73 años;2033;17,808
Mujeres;73 años;2032;17,706
Mujeres;73 años;2031;17,603
Mujeres;73 años;2030;17,499
Mujeres;73 años;2029;17,396
Mujeres;73 años;2028;17,292
Mujeres;73 años;2027;17,187
Mujeres;73 años;2026;17,083
Mujeres;73 años;2025;16,978
Mujeres;73 años;2024;16,873
Mujeres;73 años;2023;16,767
Mujeres;73 años;2022;16,661
Mujeres;73 años;2021;16,555
Mujeres;73 años;2020;16,449
Mujeres;73 años;2019;16,343
Mujeres;73 años;2018;16,236
Mujeres;73 años;2017;16,129
Mujeres;73 años;2016;16,021
Mujeres;74 años;2065;19,944
Mujeres;74 años;2064;19,857
Mujeres;74 años;2063;19,770
Mujeres;74 años;2062;19,683
Mujeres;74 años;2061;19,595
Mujeres;74 años;2060;19,506
Mujeres;74 años;2059;19,417
Mujeres;74 años;2058;19,327
Mujeres;74 años;2057;19,237
Mujeres;74 años;2056;19,146
Mujeres;74 años;2055;19,055
Mujeres;74 años;2054;18,963
Mujeres;74 años;2053;18,871
Mujeres;74 años;2052;18,779
Mujeres;74 años;2051;18,686
Mujeres;74 años;2050;18,592
Mujeres;74 años;2049;18,498
Mujeres;74 años;2048;18,404
Mujeres;74 años;2047;18,309
Mujeres;74 años;2046;18,214
Mujeres;74 años;2045;18,118
Mujeres;74 años;2044;18,022
Mujeres;74 años;2043;17,925
Mujeres;74 años;2042;17,828
Mujeres;74 años;2041;17,731
Mujeres;74 años;2040;17,633
Mujeres;74 años;2039;17,535
Mujeres;74 años;2038;17,437
Mujeres;74 años;2037;17,338
Mujeres;74 años;2036;17,239
Mujeres;74 años;2035;17,139
Mujeres;74 años;2034;17,040
Mujeres;74 años;2033;16,939
Mujeres;74 años;2032;16,839
Mujeres;74 años;2031;16,738
Mujeres;74 años;2030;16,637
Mujeres;74 años;2029;16,535
Mujeres;74 años;2028;16,434
Mujeres;74 años;2027;16,332
Mujeres;74 años;2026;16,229
Mujeres;74 años;2025;16,127
Mujeres;74 años;2024;16,024
Mujeres;74 años;2023;15,921
Mujeres;74 años;2022;15,817
Mujeres;74 años;2021;15,714
Mujeres;74 años;2020;15,610
Mujeres;74 años;2019;15,506
Mujeres;74 años;2018;15,401
Mujeres;74 años;2017;15,297
Mujeres;74 años;2016;15,192
Mujeres;75 años;2065;19,027
Mujeres;75 años;2064;18,942
Mujeres;75 años;2063;18,856
Mujeres;75 años;2062;18,770
Mujeres;75 años;2061;18,683
Mujeres;75 años;2060;18,596
Mujeres;75 años;2059;18,508
Mujeres;75 años;2058;18,420
Mujeres;75 años;2057;18,332
Mujeres;75 años;2056;18,243
Mujeres;75 años;2055;18,153
Mujeres;75 años;2054;18,063
Mujeres;75 años;2053;17,973
Mujeres;75 años;2052;17,882
Mujeres;75 años;2051;17,791
Mujeres;75 años;2050;17,699
Mujeres;75 años;2049;17,607
Mujeres;75 años;2048;17,515
Mujeres;75 años;2047;17,422
Mujeres;75 años;2046;17,328
Mujeres;75 años;2045;17,235
Mujeres;75 años;2044;17,141
Mujeres;75 años;2043;17,046
Mujeres;75 años;2042;16,951
Mujeres;75 años;2041;16,856
Mujeres;75 años;2040;16,760
Mujeres;75 años;2039;16,664
Mujeres;75 años;2038;16,568
Mujeres;75 años;2037;16,471
Mujeres;75 años;2036;16,375
Mujeres;75 años;2035;16,277
Mujeres;75 años;2034;16,180
Mujeres;75 años;2033;16,082
Mujeres;75 años;2032;15,984
Mujeres;75 años;2031;15,885
Mujeres;75 años;2030;15,786
Mujeres;75 años;2029;15,687
Mujeres;75 años;2028;15,588
Mujeres;75 años;2027;15,488
Mujeres;75 años;2026;15,388
Mujeres;75 años;2025;15,288
Mujeres;75 años;2024;15,188
Mujeres;75 años;2023;15,088
Mujeres;75 años;2022;14,987
Mujeres;75 años;2021;14,886
Mujeres;75 años;2020;14,785
Mujeres;75 años;2019;14,683
Mujeres;75 años;2018;14,582
Mujeres;75 años;2017;14,480
Mujeres;75 años;2016;14,378
Mujeres;76 años;2065;18,115
Mujeres;76 años;2064;18,032
Mujeres;76 años;2063;17,948
Mujeres;76 años;2062;17,863
Mujeres;76 años;2061;17,778
Mujeres;76 años;2060;17,693
Mujeres;76 años;2059;17,607
Mujeres;76 años;2058;17,521
Mujeres;76 años;2057;17,434
Mujeres;76 años;2056;17,347
Mujeres;76 años;2055;17,259
Mujeres;76 años;2054;17,171
Mujeres;76 años;2053;17,082
Mujeres;76 años;2052;16,993
Mujeres;76 años;2051;16,904
Mujeres;76 años;2050;16,814
Mujeres;76 años;2049;16,724
Mujeres;76 años;2048;16,634
Mujeres;76 años;2047;16,543
Mujeres;76 años;2046;16,451
Mujeres;76 años;2045;16,360
Mujeres;76 años;2044;16,268
Mujeres;76 años;2043;16,175
Mujeres;76 años;2042;16,083
Mujeres;76 años;2041;15,990
Mujeres;76 años;2040;15,896
Mujeres;76 años;2039;15,803
Mujeres;76 años;2038;15,709
Mujeres;76 años;2037;15,614
Mujeres;76 años;2036;15,520
Mujeres;76 años;2035;15,425
Mujeres;76 años;2034;15,330
Mujeres;76 años;2033;15,234
Mujeres;76 años;2032;15,138
Mujeres;76 años;2031;15,042
Mujeres;76 años;2030;14,946
Mujeres;76 años;2029;14,850
Mujeres;76 años;2028;14,753
Mujeres;76 años;2027;14,656
Mujeres;76 años;2026;14,559
Mujeres;76 años;2025;14,461
Mujeres;76 años;2024;14,364
Mujeres;76 años;2023;14,266
Mujeres;76 años;2022;14,168
Mujeres;76 años;2021;14,070
Mujeres;76 años;2020;13,972
Mujeres;76 años;2019;13,873
Mujeres;76 años;2018;13,775
Mujeres;76 años;2017;13,676
Mujeres;76 años;2016;13,577
Mujeres;77 años;2065;17,211
Mujeres;77 años;2064;17,129
Mujeres;77 años;2063;17,047
Mujeres;77 años;2062;16,964
Mujeres;77 años;2061;16,881
Mujeres;77 años;2060;16,798
Mujeres;77 años;2059;16,713
Mujeres;77 años;2058;16,629
Mujeres;77 años;2057;16,544
Mujeres;77 años;2056;16,459
Mujeres;77 años;2055;16,373
Mujeres;77 años;2054;16,287
Mujeres;77 años;2053;16,200
Mujeres;77 años;2052;16,114
Mujeres;77 años;2051;16,026
Mujeres;77 años;2050;15,939
Mujeres;77 años;2049;15,851
Mujeres;77 años;2048;15,762
Mujeres;77 años;2047;15,673
Mujeres;77 años;2046;15,584
Mujeres;77 años;2045;15,495
Mujeres;77 años;2044;15,405
Mujeres;77 años;2043;15,315
Mujeres;77 años;2042;15,225
